ID,Engaj,Idade,Regiao,Regiao_int,Tipo_Cliente,Sexo,Total_gasto,Tempo_relacionamento,Campanha,Status
0026907593,8,40,Centro-Oeste,CO02,34,F,0.009999999999999998,5,0,Bronze
0026908220,7,61,Leste,L02,52,M,0.009999999999999998,5,0,Bronze
0026910462,4,56,Norte,N01,06,U,3000,4,0,Prata
0026912163,,45,Leste,L01,18,F,0.009999999999999998,5,0,Bronze
0026915979,7,30,Norte,N01,50,F,3000,4,0,Prata
0026917564,6,23,Centro-Oeste,CO04,30,F,3000,3,0,Prata
0026921774,8,71,Centro-Oeste,CO04,49,F,5000.01,8,1,Ouro
0026922401,5,71,Centro-Oeste,CO01,14,F,3000,2,0,Prata
0026930684,5,49,Norte,N02,10,F,6000,1,0,Ouro
0026932083,10,27,Sul,S02,52,F,100,1,1,Prata
0026937115,7,51,Sul,S03,52,M,500,9,0,Prata
0026938480,10,59,Norte,N02,51,F,2000,6,0,Prata
0026941082,12,52,Norte,N02,14,F,0.009999999999999998,5,0,Bronze
0026943050,8,49,Leste,L01,10,U,4000,26,1,Prata
0026944693,9,69,Centro-Oeste,CO01,42,F,3000,12,1,Prata
0026945673,5,52,Norte,N02,32,F,6000,2,0,Ouro
0026956616,11,34,Centro-Oeste,CO02,25,F,0.009999999999999998,5,1,Bronze
0026962470,3,60,Leste,L02,22,F,6000,1,0,Ouro
0026964678,8,64,,,28,F,10000,29,0,Ouro
0026970376,10,47,Centro-Oeste,CO02,20,U,0.009999999999999998,8,0,Bronze
0026970767,11,50,Leste,L01,01,,3000,1,0,Prata
0026975777,5,,Centro-Oeste,CO04,20,M,4500,2,0,Prata
0026984415,,38,Norte,N02,44,F,0.009999999999999998,4,1,Bronze
0026986523,5,56,Centro-Oeste,CO02,47,F,0.009999999999999998,9,0,Bronze
0026986957,11,28,Centro-Oeste,CO02,16,M,0.009999999999999998,5,0,Bronze
0026988100,9,40,Sul,S02,52,M,0.009999999999999998,5,0,Bronze
0026994402,6,,Leste,L01,03,F,19000,7,0,Ouro
0027000680,9,53,Centro-Oeste,CO04,14,F,5000,5,0,Prata
0027001237,3,57,Centro-Oeste,CO02,50,M,0.009999999999999998,8,0,Bronze
0027004279,5,46,Leste,L01,48,M,3000,8,0,Prata
0027004945,6,60,Leste,L02,41,M,6000,10,0,Ouro
0027005917,7,54,Leste,L01,28,M,9250,2,0,Ouro
0027007057,7,29,Norte,N02,44,M,6000,3,1,Ouro
0027009157,11,77,Leste,L02,11,M,1000,22,1,Prata
0027009270,7,,Centro-Oeste,CO02,25,F,0.009999999999999998,9,0,Bronze
0027010856,7,41,Leste,L02,22,F,0.009999999999999998,4,0,Bronze
0027013170,20,41,Norte,N02,50,F,6400,1,1,Ouro
0027015106,5,60,Leste,L01,41,F,9058.9,2,0,Ouro
0027017656,11,52,Leste,L01,04,M,22500,4,0,Platino
0027024873,5,,Sul,S03,33,,6000,2,0,Ouro
0027036995,10,45,Leste,L01,29,U,0.009999999999999998,8,0,Bronze
0027037258,8,32,Leste,L01,17,F,3000,5,1,Prata
0027037738,5,74,,,10,M,12000,1,0,Ouro
0027040208,5,48,Centro-Oeste,CO04,30,F,9107.64,8,0,Ouro
0027042820,3,78,Leste,L01,02,U,6000.01,16,0,Ouro
0027045285,18,50,Leste,L01,14,M,50.01,5,1,Prata
0027047180,6,56,Leste,L02,41,,20718.19,3,0,Platino
0027049388,5,71,Norte,N02,52,,840,5,0,Prata
0027057496,11,,Centro-Oeste,CO02,08,F,0.009999999999999998,8,1,Bronze
0027064980,10,58,Centro-Oeste,CO02,15,U,6000,2,0,Ouro
0027067947,14,73,Norte,N03,06,F,3000,10,0,Prata
0027068765,2,,Leste,L02,12,F,6000,2,0,Ouro
0027070344,,44,Leste,L01,25,F,0.009999999999999998,5,1,Bronze
0027073971,11,56,Leste,L01,48,M,6000,4,0,Ouro
0027076342,11,33,Centro-Oeste,CO02,32,F,0.009999999999999998,4,1,Bronze
0027081443,12,48,Leste,L01,31,F,50,10,1,Prata
0027083233,13,69,Centro-Oeste,CO01,11,F,6000,2,0,Ouro
0027084957,11,39,Leste,L01,52,F,0.009999999999999998,4,1,Bronze
0027089495,9,54,Centro-Oeste,CO04,52,M,10000,1,0,Ouro
0027090728,5,67,Norte,N01,10,,2000,16,0,Prata
0027092178,8,74,Norte,N02,04,,0.009999999999999998,5,0,Bronze
0027093166,10,61,Leste,L01,04,F,2000,8,1,Prata
0027093433,7,64,Norte,N01,16,M,7500,12,0,Ouro
0027100448,14,65,Norte,N02,22,F,12000,12,1,Ouro
0027103390,9,51,Leste,L01,16,M,3000,1,0,Prata
0027109313,21,35,Norte,N01,51,M,2000,3,1,Prata
0027110559,3,62,Leste,L01,20,,6000,5,0,Ouro
0027111210,11,44,Norte,N02,05,F,0.009999999999999998,4,1,Bronze
0027111784,7,44,Leste,L02,33,M,18078.34,7,0,Ouro
0027116085,13,56,Norte,N03,35,M,8100,8,1,Ouro
0027117898,7,70,Leste,L01,04,U,6000,7,0,Ouro
0027119793,8,70,Leste,L01,35,M,30000,24,0,Platino
0027121968,8,45,Centro-Oeste,CO01,28,U,0.009999999999999998,5,0,Bronze
0027124304,6,48,,,25,F,0.009999999999999998,5,0,Bronze
0027129543,9,63,Sul,S02,10,M,4000,5,0,Prata
0027130347,13,33,Centro-Oeste,CO01,25,M,0.029999999999999995,4,1,Prata
0027135454,9,47,Centro-Oeste,CO04,19,M,1000,15,0,Prata
0027135837,11,35,Norte,N03,12,F,0.009999999999999998,7,1,Bronze
0027139069,10,44,Centro-Oeste,CO04,52,F,50,2,1,Prata
0027139298,16,62,Norte,N02,52,U,10000,3,0,Ouro
0027139875,9,43,Norte,N02,27,F,50,10,0,Prata
0027143899,,38,Centro-Oeste,CO04,24,,1000,9,0,Prata
0027145077,13,56,Norte,N02,08,M,7000,14,0,Ouro
0027153274,11,49,Centro-Oeste,CO04,23,M,0.009999999999999998,8,0,Bronze
0027160343,,70,Leste,L01,30,F,0.009999999999999998,8,0,Bronze
0027161676,7,48,Leste,L02,05,,0.009999999999999998,8,0,Bronze
0027162265,11,63,Leste,L01,20,U,0.019999999999999997,5,0,Prata
0027163687,9,41,Leste,L01,38,F,0.009999999999999998,7,1,Bronze
0027165558,2,30,Norte,N01,46,F,0.009999999999999998,5,0,Bronze
0027167895,,73,,,17,M,18000,10,0,Ouro
0027171140,10,59,Sul,S03,20,M,6000,3,0,Ouro
0027172589,15,,Leste,L01,37,F,0.009999999999999998,8,0,Bronze
0027176444,12,69,Leste,L01,10,M,1643.24,28,0,Prata
0027178382,8,71,Leste,L02,02,M,4000,15,0,Prata
0027179354,11,36,Leste,L01,27,,1500,9,1,Prata
0027185699,7,69,Sul,S03,11,M,800,12,0,Prata
0027187993,7,48,Centro-Oeste,CO01,38,F,0.009999999999999998,9,0,Bronze
0027193713,9,71,Leste,L01,42,F,1500,5,0,Prata
0027199142,13,75,Centro-Oeste,CO04,02,F,7200,2,0,Ouro
0027200043,4,40,Sul,S03,23,F,0.009999999999999998,4,1,Bronze
0027202895,8,54,Oeste,O,06,F,500,1,1,Prata
0027206076,12,64,Leste,L02,30,M,2000,4,0,Prata
0027209962,5,33,Norte,N02,38,F,0.009999999999999998,5,1,Bronze
0027210782,14,79,Centro-Oeste,CO04,52,M,10000,1,0,Ouro
0027215091,6,42,Leste,L01,27,,0.009999999999999998,5,0,Bronze
0027216136,7,51,Centro-Oeste,CO02,52,,3000,3,0,Prata
0027225739,7,,Leste,L01,27,F,1000,5,0,Prata
0027225909,10,58,Centro-Oeste,CO02,28,F,6000,9,0,Ouro
0027231534,4,54,Norte,N02,08,M,5000,4,0,Prata
0027231925,9,45,Centro-Oeste,CO02,10,,0.009999999999999998,5,0,Bronze
0027240061,10,63,Norte,N02,35,F,6680.01,8,0,Ouro
0027243184,,68,Centro-Oeste,CO02,19,F,4884.25,4,0,Prata
0027252019,2,58,Centro-Oeste,CO01,33,F,20182.18,3,0,Platino
0027255875,9,50,Centro-Oeste,CO04,,F,12000,11,0,Ouro
0027259846,6,,Leste,L01,37,F,3000,7,0,Prata
0027260224,6,59,Norte,N02,32,M,17000,2,0,Ouro
0027261638,7,51,Centro-Oeste,CO01,52,F,0.009999999999999998,4,0,Bronze
0027263320,5,61,Leste,L01,44,M,17853.35,7,0,Ouro
0027269493,9,35,Leste,L02,34,M,0.009999999999999998,4,0,Bronze
0027270483,11,48,Leste,L02,08,M,0.009999999999999998,10,0,Bronze
0027271358,12,43,Sul,S02,51,F,3620,9,1,Prata
0027273164,6,65,Leste,L01,26,M,40000,15,0,Platino
0027276317,7,50,Norte,N03,52,F,0.009999999999999998,5,0,Bronze
0027276910,4,60,Norte,N03,37,F,1500,23,0,Prata
0027277232,,73,Leste,L01,04,F,6000,5,0,Ouro
0027278433,8,,Centro-Oeste,CO04,33,M,780,7,1,Prata
0027281442,5,41,Centro-Oeste,CO02,53,U,0.009999999999999998,4,1,Bronze
0027283488,12,27,Norte,N03,53,F,6107.639999999999,5,1,Ouro
0027284565,7,50,Leste,L02,51,F,2500,2,0,Prata
0027285022,7,60,Leste,L01,01,,6000,2,0,Ouro
0027285081,7,37,Norte,N03,05,M,0.009999999999999998,8,1,Bronze
0027285529,9,43,Leste,L01,44,M,3000,3,0,Prata
0027285677,7,56,Centro-Oeste,CO02,14,M,0.009999999999999998,9,0,Bronze
0027290387,5,44,Centro-Oeste,CO04,27,F,6000,2,0,Ouro
0027293947,7,58,Norte,N03,08,M,0.009999999999999998,5,0,Bronze
0027296180,5,64,Leste,L01,08,,6053.349999999999,11,0,Ouro
0027296857,7,32,Norte,N02,53,M,0.009999999999999998,5,0,Bronze
0027297349,4,54,Centro-Oeste,CO04,15,M,1500,3,0,Prata
0027300935,11,76,Leste,L01,41,F,1000,4,0,Prata
0027305198,6,61,Leste,L02,27,F,6000,5,0,Ouro
0027306283,7,42,Leste,L01,10,,0.009999999999999998,5,0,Bronze
0027307174,10,54,Norte,N01,08,F,10800,1,0,Ouro
0027310418,6,44,Centro-Oeste,CO02,51,F,0.009999999999999998,5,0,Bronze
0027312208,6,63,Leste,L01,31,M,480,10,0,Prata
0027312402,9,66,Centro-Oeste,CO02,38,U,0.009999999999999998,8,0,Bronze
0027316459,7,58,Leste,L01,44,F,480,10,1,Prata
0027317579,11,55,Leste,L01,27,F,10000,4,0,Ouro
0027319393,6,52,Centro-Oeste,CO02,52,F,6500,11,0,Ouro
0027319938,13,54,Sul,S02,32,F,0.009999999999999998,9,0,Bronze
0027320650,13,48,Centro-Oeste,CO02,52,U,24000,2,0,Platino
0027321029,7,60,Centro-Oeste,CO04,04,M,6000,10,0,Ouro
0027321827,8,65,Leste,L01,52,M,2400,3,0,Prata
0027322084,8,38,Leste,L02,06,,4884,3,0,Prata
0027323463,9,77,Oeste,O,08,F,1500,5,0,Prata
0027324508,7,73,Sul,S02,32,M,6133.15,8,0,Ouro
0027329526,5,57,Leste,L02,16,U,15000,4,0,Ouro
0027330486,6,53,Norte,N03,16,F,6000,2,0,Ouro
0027332675,9,32,Norte,N02,13,F,2400,1,1,Prata
0027333566,14,37,Leste,L01,21,F,1000,11,1,Prata
0027334880,,47,,,44,,0.009999999999999998,8,0,Bronze
0027335666,9,46,Sul,S02,53,M,0.009999999999999998,5,0,Bronze
0027337324,8,56,Centro-Oeste,CO02,19,F,1000,30,0,Prata
0027340996,9,49,Leste,L01,27,F,1000,9,1,Prata
0027341534,6,74,Leste,L01,27,F,0.009999999999999998,9,0,Bronze
0027342654,7,41,Centro-Oeste,CO01,33,M,3052.66,5,0,Prata
0027347877,9,22,Sul,S03,49,M,2000,1,0,Prata
0027349101,7,70,Leste,L01,25,M,4800,7,0,Prata
0027356574,6,76,Norte,N02,25,M,0.009999999999999998,4,0,Bronze
0027356973,10,62,Leste,L01,14,F,1100,8,0,Prata
0027357163,7,53,Centro-Oeste,CO04,49,F,50.01,8,0,Prata
0027358623,7,61,Sul,S02,31,M,12000,8,0,Ouro
0027361934,5,55,Leste,L01,07,U,9000,11,0,Ouro
0027362515,11,48,Leste,L02,13,U,1000,5,0,Prata
0027363023,12,28,Centro-Oeste,CO04,05,F,2000,4,0,Prata
0027365956,4,52,Sul,S03,45,M,0.009999999999999998,8,0,Bronze
0027367673,7,49,Oeste,O,37,M,0.009999999999999998,5,0,Bronze
0027369064,12,,Sul,S03,23,U,1500,5,1,Prata
0027369269,5,48,Centro-Oeste,CO02,,F,0.009999999999999998,4,0,Bronze
0027370224,15,37,Sul,S02,44,F,1680,4,1,Prata
0027371077,,74,Leste,L01,38,F,0.009999999999999998,5,0,Bronze
0027374645,6,75,Centro-Oeste,CO02,37,F,28260,1,0,Platino
0027376664,,40,Centro-Oeste,CO01,52,F,0.009999999999999998,5,0,Bronze
0027378543,,56,Norte,N02,02,,50,7,0,Prata
0027378748,11,59,Leste,L01,14,F,1500,4,1,Prata
0027382346,5,56,Leste,L02,28,F,500,9,0,Prata
0027382575,4,59,Centro-Oeste,CO02,32,F,3000,1,0,Prata
0027384519,9,29,Centro-Oeste,CO02,15,F,0.009999999999999998,5,1,Bronze
0027385507,9,56,,,53,F,0.009999999999999998,5,0,Bronze
0027385655,11,39,Centro-Oeste,CO04,53,F,49.72,2,1,Prata
0027386503,8,,Centro-Oeste,CO01,16,M,6000,2,1,Ouro
0027386589,10,51,Leste,L01,09,,19126.39,3,1,Ouro
0027388921,7,75,Norte,N02,02,F,34268.5,22,0,Platino
0027391396,13,37,Leste,L01,51,F,1200,1,1,Prata
0027392295,9,,Oeste,O,53,M,0.009999999999999998,8,0,Bronze
0027392805,8,63,Leste,L01,21,F,15052.66,7,0,Ouro
0027393518,14,29,Oeste,O,38,F,0.009999999999999998,7,1,Bronze
0027393690,8,52,Leste,L01,37,F,10.01,7,0,Prata
0027394301,7,19,Centro-Oeste,CO01,17,,290.40999999999997,2,0,Prata
0027394735,3,67,Norte,N03,35,F,6000,8,0,Ouro
0027398072,7,,Leste,L01,26,F,120,13,0,Prata
0027398587,1,51,Norte,N03,32,F,6000,3,0,Ouro
0027399826,10,56,Leste,L01,44,M,50.01,8,0,Prata
0027399834,11,66,Sul,S02,07,M,11054.8,1,1,Ouro
0027401030,10,76,Leste,L01,02,F,18000,1,0,Ouro
0027401146,5,58,Sul,S02,01,F,6105.32,7,0,Ouro
0027401758,11,51,Leste,L02,,F,0.009999999999999998,5,0,Bronze
0027406288,6,44,Centro-Oeste,CO01,47,F,0.009999999999999998,8,0,Bronze
0027406504,6,42,Centro-Oeste,CO03,,,0.009999999999999998,4,0,Bronze
0027407578,7,44,Leste,L02,06,M,4000.01,8,1,Prata
0027409635,7,39,Leste,L01,17,F,0.009999999999999998,7,1,Bronze
0027411478,15,66,Centro-Oeste,CO02,38,F,6000,1,0,Ouro
0027412733,14,32,Norte,N03,52,F,1000,4,1,Prata
0027414906,6,32,Norte,N03,18,F,35,2,1,Prata
0027417247,8,47,Leste,L01,31,F,6053.349999999999,1,0,Ouro
0027418766,11,67,,,52,F,6000,2,0,Ouro
0027419312,8,29,Centro-Oeste,CO02,53,U,1200,5,0,Prata
0027423387,9,65,Leste,L02,28,F,0.009999999999999998,9,0,Bronze
0027424820,6,60,Leste,L01,27,F,18026.67,25,0,Ouro
0027425835,8,27,Centro-Oeste,CO04,27,M,13535.880000000001,6,1,Ouro
0027428044,6,44,Centro-Oeste,CO01,37,F,1000,10,1,Prata
0027429628,6,32,Centro-Oeste,CO02,27,F,0.009999999999999998,5,1,Bronze
0027429989,11,,Centro-Oeste,CO02,51,M,0.009999999999999998,9,0,Bronze
0027431592,5,76,Norte,N03,52,M,11010.14,15,1,Ouro
0027434028,12,66,Centro-Oeste,CO03,,U,28000,4,0,Platino
0027434508,8,66,Leste,L01,31,F,29053.35,8,1,Platino
0027435911,8,77,Centro-Oeste,CO01,14,F,8000,2,0,Ouro
0027436152,8,44,Centro-Oeste,CO01,27,U,0.009999999999999998,5,0,Bronze
0027436446,6,74,Centro-Oeste,CO04,19,F,6053.349999999999,6,0,Ouro
0027439704,9,49,Centro-Oeste,CO04,29,F,0.009999999999999998,4,0,Bronze
0027441466,12,58,Leste,L02,23,F,20456.809999999998,7,0,Platino
0027443264,5,50,Leste,L02,17,M,0.009999999999999998,8,0,Bronze
0027444848,12,43,Sul,S02,10,F,1221.06,8,1,Prata
0027445852,10,69,Centro-Oeste,CO04,45,M,9300,10,0,Ouro
0027446298,9,58,Norte,N02,12,F,9500,8,0,Ouro
0027449394,14,46,Oeste,O,08,M,600,11,0,Prata
0027450163,6,44,Centro-Oeste,CO01,52,M,0.009999999999999998,9,0,Bronze
0027452344,9,50,Norte,N01,16,,0.009999999999999998,8,0,Bronze
0027453960,20,40,Norte,N03,08,F,6053.349999999999,5,1,Ouro
0027455556,6,54,Norte,N03,32,,10000,4,0,Ouro
0027455971,11,48,Leste,L01,52,F,50,7,0,Prata
0027456692,10,30,Sul,S03,02,M,6000,10,1,Ouro
0027459470,6,61,Oeste,O,51,F,0.009999999999999998,5,0,Bronze
0027460312,13,35,Leste,L01,53,F,1620,6,0,Prata
0027462498,5,28,Centro-Oeste,CO01,30,F,600,4,0,Prata
0027464970,12,50,Sul,S02,01,M,1620,8,0,Prata
0027467759,12,69,Norte,N01,35,F,3000,8,0,Prata
0027468224,10,69,Sul,S03,33,F,32062.5,4,1,Platino
0027470202,9,63,Norte,N02,22,M,20026.71,3,0,Platino
0027472469,8,58,Centro-Oeste,CO01,19,,0.009999999999999998,5,0,Bronze
0027474100,12,33,Leste,L01,02,F,0.009999999999999998,5,1,Bronze
0027476480,8,69,Sul,S03,43,M,0.009999999999999998,5,0,Bronze
0027481522,8,70,Leste,L01,09,F,2000,4,0,Prata
0027483185,9,54,Centro-Oeste,CO01,28,M,1000,6,1,Prata
0027486095,7,35,Centro-Oeste,CO02,52,U,500,1,0,Prata
0027489825,8,52,Centro-Oeste,CO02,02,F,5420,6,1,Ouro
0027490106,6,75,Oeste,O,43,F,8000,9,0,Ouro
0027490459,11,41,Centro-Oeste,CO04,35,M,500,9,0,Prata
0027493369,16,44,Centro-Oeste,CO04,24,M,3000,7,0,Prata
0027493563,9,68,Norte,N01,08,F,1000,4,0,Prata
0027493822,7,39,Leste,L02,44,,2000,1,1,Prata
0027493911,13,70,Leste,L02,31,F,0.009999999999999998,7,0,Bronze
0027495884,8,39,Leste,L01,44,F,0.009999999999999998,5,0,Bronze
0027497216,7,36,Centro-Oeste,CO02,51,U,0.009999999999999998,7,0,Bronze
0027501566,11,57,Norte,N03,53,M,3000,10,0,Prata
0027502538,13,76,Leste,L01,18,F,3000,17,1,Prata
0027502899,7,62,Sul,S02,12,F,6000,1,0,Ouro
0027506428,10,74,Sul,S03,24,F,7000,18,0,Ouro
0027507602,6,,Leste,L01,04,F,0.009999999999999998,8,0,Bronze
0027509028,8,43,Norte,N02,34,F,0.009999999999999998,4,0,Bronze
0027514161,8,44,Centro-Oeste,CO04,49,U,1000,4,0,Prata
0027514773,11,,Centro-Oeste,CO02,18,F,10000,8,1,Ouro
0027515435,9,49,Leste,L01,35,F,0.009999999999999998,,0,Bronze
0027516512,9,47,,,25,F,6000,1,0,Ouro
0027517810,8,62,Leste,L01,04,F,5000,3,0,Prata
0027518345,9,39,Centro-Oeste,CO02,47,F,0.009999999999999998,8,1,Bronze
0027518574,9,,Leste,L02,,F,1800,8,0,Prata
0027519899,5,70,Oeste,O,14,,6107.639999999999,6,0,Ouro
0027520250,9,78,Centro-Oeste,CO02,04,F,2000,5,0,Prata
0027521923,6,50,Norte,N02,52,F,0.009999999999999998,5,0,Bronze
0027524493,8,60,Centro-Oeste,CO01,52,M,0.009999999999999998,8,0,Bronze
0027530175,8,74,Leste,L01,12,F,5000,4,0,Prata
0027532704,7,,Centro-Oeste,CO04,52,F,1500,1,1,Prata
0027534340,30,38,Sul,S02,44,F,1000,2,1,Prata
0027537757,2,45,Leste,L02,34,F,7400,5,0,Ouro
0027540448,6,63,Sul,S02,51,,8000,25,0,Ouro
0027542475,13,52,Centro-Oeste,CO02,33,F,10000,1,0,Ouro
0027544257,8,54,Norte,N03,52,F,6053.349999999999,6,1,Ouro
0027544818,9,66,Centro-Oeste,CO02,22,M,0.009999999999999998,5,0,Bronze
0027545040,4,39,Norte,N03,,F,0.009999999999999998,4,0,Bronze
0027546551,6,52,Norte,N03,27,M,0.019999999999999997,,0,Prata
0027550362,8,69,Sul,S01,34,F,14060.1,8,0,Ouro
0027551393,9,74,Centro-Oeste,CO02,05,F,6000,2,0,Ouro
0027552101,5,58,Centro-Oeste,CO02,03,,1000,8,0,Prata
0027557456,12,47,Centro-Oeste,CO01,30,M,600,6,0,Prata
0027561275,13,67,Leste,L02,24,F,5320.5,11,0,Ouro
0027564754,8,45,Leste,L01,22,M,2000,11,0,Prata
0027565297,6,70,Centro-Oeste,CO04,15,U,6000,6,0,Ouro
0027566706,12,61,Sul,S02,32,F,7500,4,0,Ouro
0027570029,6,75,Leste,L01,09,F,12053.349999999999,24,0,Ouro
0027571882,6,50,Leste,L01,03,F,25000,1,0,Platino
0027573273,6,57,Norte,N02,22,M,6000,8,0,Ouro
0027575020,9,28,Leste,L01,04,F,0.009999999999999998,6,1,Bronze
0027575616,5,48,Norte,N03,27,,3000,,0,Prata
0027575918,8,53,Oeste,O,53,,0.009999999999999998,5,0,Bronze
0027576116,7,,Leste,L01,12,F,12000,4,0,Ouro
0027577368,11,67,Centro-Oeste,CO02,28,F,6000,1,0,Ouro
0027579182,3,53,Norte,N03,12,F,3000,3,0,Prata
0027582949,9,29,Norte,N03,14,F,0.009999999999999998,5,0,Bronze
0027585506,6,48,,,34,M,0.009999999999999998,4,0,Bronze
0027586251,12,51,Centro-Oeste,CO02,19,M,1250,4,0,Prata
0027587770,11,50,Norte,N01,05,,1220,9,0,Prata
0027594904,8,77,Leste,L01,07,F,6107.639999999999,5,0,Ouro
0027595625,6,33,Norte,N02,12,U,600,1,0,Prata
0027596303,9,59,Centro-Oeste,CO01,53,F,1000,3,0,Prata
0027596931,11,39,Leste,L01,01,,600,7,1,Prata
0027598446,5,58,Leste,L01,01,F,0.009999999999999998,5,0,Bronze
0027600734,8,47,Leste,L01,26,M,6000,13,1,Ouro
0027603970,4,50,Leste,L01,09,M,3076.2799999999997,5,0,Prata
0027604934,14,32,Centro-Oeste,CO02,16,F,0.009999999999999998,8,0,Bronze
0027606902,14,52,Leste,L01,51,F,500,11,1,Prata
0027607291,9,25,Leste,L01,52,F,50.379999999999995,3,1,Prata
0027608697,10,,Norte,N02,52,F,1224.9099999999999,5,0,Prata
0027609669,10,52,Leste,L02,28,M,10800,8,0,Ouro
0027611469,5,34,Leste,L01,04,M,50,,0,Prata
0027616622,10,67,Leste,L02,34,F,0.009999999999999998,7,0,Bronze
0027620174,6,76,Norte,N03,51,M,0.009999999999999998,8,0,Bronze
0027620506,6,39,,,50,M,2000,1,1,Prata
0027622878,14,54,Centro-Oeste,CO02,08,,2000,17,0,Prata
0027624153,8,63,Leste,L01,35,F,6250,23,0,Ouro
0027624609,2,32,Leste,L02,,,0.009999999999999998,4,0,Bronze
0027625125,7,55,Centro-Oeste,CO01,23,F,10000,4,0,Ouro
0027626989,5,72,Centro-Oeste,CO01,23,M,6000,2,0,Ouro
0027633640,5,38,Leste,L01,28,M,1000,8,0,Prata
0027637050,10,47,Centro-Oeste,CO02,16,M,0.009999999999999998,8,0,Bronze
0027638138,2,67,Leste,L01,27,F,6000,2,0,Ouro
0027638960,4,55,Centro-Oeste,CO02,32,M,10000,3,0,Ouro
0027644383,15,27,Leste,L01,34,F,6053.349999999999,6,1,Ouro
0027651908,9,,Leste,L01,21,F,0.009999999999999998,7,1,Bronze
0027652262,10,64,Norte,N03,25,M,1000,6,0,Prata
0027653730,9,57,Centro-Oeste,CO04,43,F,500,9,0,Prata
0027654710,13,61,Oeste,O,11,F,10000,5,1,Ouro
0027655563,15,55,Leste,L01,21,F,5000,4,0,Prata
0027655636,6,46,Leste,L01,27,F,9000,8,0,Ouro
0027656225,6,34,Leste,L02,05,F,6700,6,0,Ouro
0027656594,10,40,Centro-Oeste,CO01,18,F,420,4,0,Prata
0027658627,6,65,Norte,N01,51,,100,3,0,Prata
0027659836,14,34,Leste,L01,08,M,100,1,0,Prata
0027668959,7,55,Leste,L02,38,F,0.009999999999999998,4,0,Bronze
0027675831,9,35,Centro-Oeste,CO01,41,,4000,8,0,Prata
0027676544,7,44,Centro-Oeste,CO01,23,F,0.009999999999999998,8,1,Bronze
0027676951,11,48,Centro-Oeste,CO01,38,F,2665.7299999999996,2,0,Prata
0027679985,11,55,Leste,L01,32,F,0.009999999999999998,5,0,Bronze
0027681866,12,66,Sul,S02,01,M,3328,5,0,Prata
0027682927,6,43,Leste,L01,21,F,0.009999999999999998,5,0,Bronze
0027687392,7,45,Leste,L01,38,M,0.009999999999999998,6,0,Bronze
0027692787,11,55,Leste,L02,38,M,6000,2,0,Ouro
0027693457,7,75,Norte,N03,11,M,15000,4,0,Ouro
0027694348,6,63,Centro-Oeste,CO01,41,F,8000,6,0,Ouro
0027694887,4,78,Leste,L01,02,M,6420,10,0,Ouro
0027695484,6,78,Leste,L02,,F,6827.599999999999,6,0,Ouro
0027696618,9,30,Leste,L01,50,F,1900.7999999999997,9,1,Prata
0027696871,5,57,Centro-Oeste,CO04,10,,6025,9,0,Ouro
0027697606,8,72,Leste,L02,37,F,6000,25,0,Ouro
0027698327,4,52,Centro-Oeste,CO01,51,F,3000,3,0,Prata
0027701727,,40,Leste,L02,37,F,0.009999999999999998,8,1,Bronze
0027702413,10,62,Sul,S03,11,F,5000,13,1,Prata
0027704769,5,59,Norte,N02,32,F,0.029999999999999995,5,0,Prata
0027705463,4,19,,,01,F,5000,2,0,Prata
0027706435,8,56,Leste,L01,28,M,12000,7,0,Ouro
0027708632,6,60,Leste,L01,04,,14000,6,0,Ouro
0027710858,9,42,Leste,L01,31,M,3053.8199999999997,6,0,Prata
0027714446,6,45,Sul,S02,52,M,720,9,0,Prata
0027715639,8,57,Centro-Oeste,CO02,12,F,10000,4,0,Ouro
0027719979,5,58,Leste,L01,48,F,13200,8,0,Ouro
0027720721,,39,Centro-Oeste,CO02,19,U,0.009999999999999998,5,0,Bronze
0027721663,9,74,Sul,S02,27,F,31000,6,0,Platino
0027723623,5,63,Norte,N02,35,U,0.009999999999999998,8,0,Bronze
0027724255,2,63,Leste,L02,12,,10000,21,0,Ouro
0027725413,5,42,Norte,N03,52,F,1000,1,0,Prata
0027726576,9,66,Norte,N01,52,U,29987.28,4,0,Platino
0027726851,5,52,Leste,L01,21,F,500,10,0,Prata
0027726878,4,49,Centro-Oeste,CO02,28,F,6000,2,0,Ouro
0027730786,10,38,Leste,L02,49,F,0.009999999999999998,10,0,Bronze
0027735621,9,48,Norte,N03,23,M,5097.5,8,0,Ouro
0027736334,13,51,Leste,L01,04,F,6000,6,1,Ouro
0027737276,12,54,Leste,L01,41,F,600,8,1,Prata
0027738272,4,55,Leste,L01,25,M,10105.32,7,0,Ouro
0027739600,9,68,Leste,L01,40,M,3000,1,0,Prata
0027739910,9,48,Norte,N02,44,F,1000,7,0,Prata
0027741443,7,51,Leste,L02,19,F,4884.25,8,0,Prata
0027741893,7,45,Sul,S02,50,U,0.009999999999999998,8,0,Bronze
0027745414,10,60,Leste,L01,25,,16202.79,13,0,Ouro
0027745945,8,59,Leste,L01,03,F,100,1,0,Prata
0027748928,5,37,Leste,L01,04,,7000,11,0,Ouro
0027753409,10,35,Norte,N02,35,F,0.009999999999999998,6,1,Bronze
0027757110,4,67,Leste,L01,52,F,6000,8,0,Ouro
0027766551,4,31,Leste,L02,44,M,0.009999999999999998,5,0,Bronze
0027767426,6,49,Centro-Oeste,CO02,45,M,4842.12,9,0,Prata
